video_id,final_classification,features,username,description,music_id
7324276839218695442,Unaffiliated,,.3mr_2005,✨🖤#جنين #كتسار ,7310293362005854977
7324605582181174546,Unaffiliated,,.3mr_2005,لم نخلق للبقاء... فاصنع لروحك اثراً طيباً يبقى من بعدك..🖤🍂#كتسار #جنين #المصايف💚✌️ ,7307282611822037761
7324776387322154247,Unaffiliated,,mhammad._.sh,#🦅 #الرام #نابلس #رام_الله #القدس #🖤 #💚 #صلوا_على_رسول_الله🤲🕋 #الشعب_الصيني_ماله_حل😂😂 #صلوا_على_رسول_الله #explore #instagram #foryou #CapCut #fyp #foryoupage #fypシ ,7318001191245056769
7325013837009276168,Unaffiliated,,.3mr_2005,,7288664404822919938
7325126492726299906,Unaffiliated,,user50521624512734,,7210541772790123265
7325144947068341505,Unaffiliated,,yousefzaatre1,#لحمدلله_دائماً_وابداً💚🌧️🤲 #صحبي #اخوي #زعتري #❤️ #of ,7322886102368127745
7325149037856918802,Unaffiliated,,yazan_x.xp_,اخوي وحبيب قلبي 🥰❤️#اكسبلورexplore ,7322886102368127745
7325314506601630983,Unaffiliated,,.3mr_2005,انو بدها تضل هالبلاد هيك يعني😔#المصايف💚✌️ #جنين #رام_الله ,7323299204028861186
7325385794254933266,Unaffiliated,,aaup04,"عمرنا مارح ننسى هاد المعروف 😂😂😂
أمركيتنا ❤️📍#رجل #المهات #الصعبه #غياب #حضور #foryoupage #tiktok #aaup #معقدين🤦🏻‍♂️🙂 #الجامعه_العربيه_الامريكيه #fypシ #fyp #اكسبلورexplore #ضحك😂 #ضحك😂 #رام_الله #معقدين🤦🏻‍♂️🙂 #الجامعه_العربيه_الامريكيه ",7325385832033028866
7325407523182267650,Unaffiliated,,yousefzaatre1,#زعتري #لحمدلله_دائماً_وابداً💚🌧️🤲 ,7320548056180394753
7325445844516326663,Unaffiliated,,bassamkh25,,7325445969641802498
7325520423678938375,Unaffiliated,,osamaa_sh1,#يا_هلا_بلصقر🦅 #اكسبلور #Ram #فوريو #اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا #capcut ,7223086278299618053
7325579387087179026,Unaffiliated,,s._i_78,#ا‏لـكـــ𓆩𝟓𝟏𝟓𓆪ـــسـّـره#البكاره_اخوت_ردسه #ا‏لـعـــ𓆩𝟓𝟏𝟓𓆪ـــــلي #البكاره_اخوت_ردسه ,7210132450261519109
7325869778109795592,Unaffiliated,,bassamkh25,,7325869823420861185
7325933193356463362,Unaffiliated,,abo_hamza1780,,7325933355441081089
7326238814446439688,Unaffiliated,,mhammad._.sh,#اخوي #تاج_راسي #اخي #الرام #نابلس #رام_الله #🦅 #فلسطين #القدس #🖤 #explore #instagram #foryou #CapCut #fypシ #fyp #foryoupage #صلوا_على_رسول_الله🤲🕋 #الشعب_الصيني_ماله_حل😂😂 #صلوا_على_رسول_الله ,7326238865153641218
7326608729191861512,Unaffiliated,,osamaa_sh1,#اخوي #فوريو #CapCut #شهيد_درغام_الاخرس #عقباوي #عقب_الجبر_عز_وفخـرر🦅✌🏽 #فلسطين🇵🇸 #شهداء_فلسطين #تايجر_لاند #اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا ,7326608777493826306
7326889682933943560,Unaffiliated,,ahmedattar343,,7326889718161902337
7327359029611629832,Unaffiliated,,.3mr_2005,🤍🌟,7172252048824617734
7328004111218117906,Unaffiliated,,s._i_78,#البكاره_اخوت_ردسه #الهواشم_فخر_العالم #البكاره_اخوت_ردسه #العلي ,7326962179580218145
7328330022031297810,Unaffiliated,,mhammad._.sh,#شهيد_بلدة_الرام_الشكشاك💔 #يوسف_محيسن #شهيد_الرام #شكشاك ,7328330061990333186
7328344805442997505,Unaffiliated,,fayhaasalman,#CapCut جمعة مباركة ❤️✨,7328344845657918210
7328375214151142658,Unaffiliated,,abo_hamza1780,,7309607224899275522
7328528602314722567,Unaffiliated,,osamaa_sh1,#CapCut #رام_الله #مطر #شتوية #CapCut #اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا #فوريو #اكسبلور #يا_هلا_بلصقر🦅 ,7328528695562996482
7328796809676033282,Unaffiliated,,mahmood_ayuop_,#CapCut #خياي #اخواني_الله_يحفظهم #الخليل_يطا #فلسطين🇵🇸 #الخليل ,7327758653758737158
7329095856332868882,Unaffiliated,,aaup04,ولافي منه الحكي بس ترند مش اكثر أمريكيتنا مافي منها 📍🤍#كاظم_الساهر #دللتني #دمرتني #طلابنا #foryoupage #tiktok #معقدين🤦🏻‍♂️🙂 #معقدين🤦🏻‍♂️🙂 #tiktok #aaup #الجامعه_العربيه_الامريكيه #الجامعه_العربيه_الامريكيه #fypシ #fyp #trind #رام_الله #,7122631503112407809
7329270003671321857,Unaffiliated,,yousefzaatre1,#لحمدلله_دائماً_وابداً💚🌧️🤲 #رعتري ,7226663833182751490
7329510106855394561,Unaffiliated,,mohammad_akhlayel,اترند عـ طريقتيـ😂💙@『JKS』MODAMR ,7329510158441581314
7329550111766252807,Unaffiliated,,lavihalayqa,,7329550146335787777
7329624491124870418,Unaffiliated,,mhammad._.sh,#🦅 #فلسطين #القدس #🖤 #الرام #رام_الله #نابلس #جنين #explore #foryou #CapCut #fypシ #instagram #fyp #foryoupage #❤️❤️ #🦅eagle🦅 #🖤 #🖤🥀 ,7326589645428067074
7329818631578176786,Unaffiliated,,osamaa_sh1,#بديش_اشتغل #اخر_يوم_شغل #CapCut #مطر #شتوية #فوريو #اكسبلور #يا_هلا_بلصقر🦅 #اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا ,7318021287576996610
7329874777747901729,Unaffiliated,,fatima_4592__,#pakistan #🇵🇰 ,7329874798589299489
7329953645405981959,Unaffiliated,,ahmadghannam183,#WheneverWherever #اكسبلور ##شعب_الصيني_ماله_حل😂😂 #جنين_نابلس_طولكرم_رام_الله_فلسطين #สปีดสโลว์ ,7221238844971158274
7330139266372209927,Unaffiliated,,.3mr_2005,أصبحنا وأصبح الملك لله 🤍✨,7119937119035886338
7330358603305569543,Unaffiliated,,omaral_360,#سيرفر_عرب_لايف✌🏻 #foryou #foryourpage #الناصره_الشامخه👑🦅 #פשע @Dmar206 ,7102113267565562626
7330360076873518338,Unaffiliated,,yousefzaatre1,#رعتري #لحمدلله_دائماً_وابداً💚🌧️🤲 ,7162162341604297473
7330617197502467336,Unaffiliated,,loay_mohsen22,"#نابلس_رامالله_جنين_اريحا_الخليل_بيت_لحم 
#اكسبلورر #2006 #عاصفة ",7330617224162102018
7330964438549318913,Unaffiliated,,asool_.0,#CapCut #اكسبلورexplore ,7330964473286511361
7331444182055226625,Unaffiliated,,asool_.0,#CapCut #اكسبلورexplore ,7326203650303396610
7332070394897222920,Unaffiliated,,zanisa.style,,7325029403984268034
7332510058711928071,Unaffiliated,,100rb52.omar,#بتونيا_رام_الله #القدس #نابلس #طولكرم 🖤🖤,7328789005318605570
7332538064704752914,Unaffiliated,,osamaa_sh1,#CapCut #فوريو #اكسبلور #يا_هلا_بلصقر🦅 #اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا #رام_الله #اخوي ,7256795867380861701
7332547320522738951,Unaffiliated,,mhammad._.sh,#🖤🥀 #🖤 #🦅 #❤️❤️ #نابلس #رام_الله #الرام #القدس #فلسطين #جنين #🦅eagle🦅 #fyp ,7193665108869548802
7332983837766520082,Unaffiliated,,ahmadghannam183,#CapCut #WheneverWherever #اكسبلور #جنين_نابلس_طولكرم_رام_الله_فلسطين #شعب_الصيني_ماله_حل😂😂 #جبعاوي🔱🥷🏿 ,7332983921535568641
7333212360787774738,Unaffiliated,,lavihalayqa,,7333212464920496897
7333683842550746376,Unaffiliated,,zanisa.style,#حركة_الإكسبلور #فلسطين🇵🇸 #رامالله_فلسطين ,7330725916941585158
7333924540340358407,Unaffiliated,,osamaa_sh1,#CapCut ,7333924599090318081
7333940296474037505,Unaffiliated,,m_200316,#สปีดสโลว์ #สโลว์สมูท #CapCut #عقابا_جنين_مسلية_ميثلون_صانور_فلسطين #جامعة_القدس_المفتوحه ,7327688495732558593
7334074192029109512,Unaffiliated,,lavihalayqa,,7333580637791636229
7334332540368538887,Unaffiliated,,sirdagoo59,#فلسطين🇵🇸 #طولشرم #قدس ,7334332566743878402
7334412953002757383,Unaffiliated,,mhammad._.sh,#🦅 #🖤 #🖤🥀 #❤️❤️ #نابلس #الرام #رام_الله #القدس #فلسطين #جنين #🦅eagle🦅 #fyp #foryoupage #instagram #fypシ #CapCut #foryou #explore #☝️ ,7334409578652650242
7334723870013836546,Unaffiliated,,jameel_bzour,,7287642465845824258
7334826104982752520,Unaffiliated,,lavihalayqa,,7334826225191717634
7335088130460110087,Unaffiliated,,aaup04,حسبي الله برياضيارت والمحاسبه وكل هالشله😂😂أمركيتنا📍🤍#ما #تقارنيش #باوضاعك #عيد #الحب #المادة #جننت #اخلص#علامة #معقدين🤦🏻‍♂️🙂 #الجامعه_العربيه_الامريكيه #الجامعه_العربيه_الامريكيه #معقدين🤦🏻‍♂️🙂 #tiktok #aaup #fypシ #fyp #رام_الله #الجامعه_العربيه_الامريكيه#valentinesday #love #day #you #happy ,7068388862694853377
7335150853239672071,Unaffiliated,,heba22773,"ذكّرهم وعكّر مزاجهم😎
#foryoupage #اكسبلور #fyp #foryou ",7335150904754129665
7335429031011028226,Unaffiliated,,asool_.0,#CapCut #اكسبلور ,7332910346556902149
7335722040181230866,Unaffiliated,,abo_hamza1780,,6953518280724204289
7335864622295043335,Unaffiliated,,aaup04,يلا المهم عدا الفصل على خير بنعدل في الفصل الي بعد رمضان 😂😂😂أمركيتنا🤍📍#ومن #غير #سلام #حبي #ليه #بسرعة #مزح #عدا #على #خير#معقدين🤦🏻‍♂️🙂 #معقدين🤦🏻‍♂️🙂 #الجامعه_العربيه_الامريكيه #الجامعه_العربيه_الامريكيه #tiktok #aaup #aaup #fypシ #fyp #رام_الله ,7323677400276650754
7335936398802963720,Unaffiliated,,sirdagoo59,#اوركيدا #قدس 👌👌,7335936481222609666
7336155159367666945,Unaffiliated,,yousefzaatre1,#شهيد ,7300854561123355397
7336222901516897582,Fatah,"Tagged terrorist songs, Images of leaders, Hearts in the organization's color, Flags/symbols of organizations",lamiswalweel11,#تكساس #قلقيلية_طوباس_طولكرم_فلسطين_عرب48 #نابلس_فلسطين_رام_الله ##تكساس #القدس_لنا🇵🇸🕌 #ميشيغان_ديترويت❤❤❤❤❤ #شيكاغو #نابلس_فلسطين #شيكاغو_امريكا🇺🇸 #دالاس ,7271271532150672129
7336247199736581383,Unaffiliated,,aaup04,شكلها هالعلامة  هي الحلم  المستحيل 🥸أمركيتنا🤍📍#full #mar #mark #a #مستحيل #حلم #صعبانه #شايفك #جمعة_مباركة #معقدين🤦🏻‍♂️🙂 #معقدين🤦🏻‍♂️🙂 #الجامعه_العربيه_الامريكيه #الجامعه_العربيه_الامريكيه #tiktok #aaup #fypシ #fypシ #رام_الله #الجامعه_العربيه_الامريكيه ,7275446920191970053
7336607032952278280,Unaffiliated,,11geum4,,7336607063558114050
7336628355493547271,Unaffiliated,,11geum4,ترقوميا 🕊👑,7336628398871038722
7336628944579448071,Unaffiliated,,11geum4,,7336628984152705794
7336960875246390546,Unaffiliated,,.3mr_2005,🤍,7240548163768093442
7336985605580147976,Unaffiliated,,mhammad._.sh,#الرام #يوسف_محيسن #الشكشاك_بلقلب💔 #شهيد ,7336985653541866242
7336989450796338440,Unaffiliated,,.3mr_2005,يا الله 🤲🏻🩵,7196819637730888450
7337022435075607826,Unaffiliated,,user9032836034075,#فلسطين🇵🇸 #طولكرم_فلسطين_سلفيت_نابلس_جنين #نابلس #اريحا #رام_الله #,6797641637334878210
7337219750872845575,Unaffiliated,,11geum4,,7337219787217193730
7337680575651646722,Unaffiliated,,m_200316,#عقابا_جنين_مسلية_ميثلون_صانور_فلسطين #طوباس_الشامخه🖤🔥 #جامعة_القدس_المفتوحه #جنين_نابلس_طولكرم_رام_الله_فلسطين ,7337680611811691266
7337797486536428808,Unaffiliated,,heba22773,"""إلى ""جِنين 
:والحرفُ يسري حيث القَصْدُ 
!جِيمٌ جَنّة، جِيمٌ جَحيم 
#foryoupage #اكسبلور #fyp #foryou #jenin #جنين ",7337797535244765954
7337903815674367278,Hamas,Other,lamiswalweel11,#تكساس #قلقيلية_طوباس_طولكرم_فلسطين_عرب48 #نابلس_فلسطين_رام_الله #ميشيغان_ديترويت❤❤❤❤❤ #القدس_لنا🇵🇸🕌 #شيكاغو #نابلس_فلسطين #رام_الله #ميشيغان_ديترويت❤❤❤❤❤ #رام_الله #غزه ,7260471778769373957
7338151359180475655,Unaffiliated,,11geum4,,7338151411164760833
7338503056209857810,Unaffiliated,,11geum4,ترقوميا الحبيبة  لايك يا اخوان ,7338503096228301570
7338704176228175111,Unaffiliated,,11geum4,✌🏻🕊لايك ,7338704209925147394
7338811078584945927,Unaffiliated,,.3mr_2005,✨❤️‍🩹#احبب_من_شئت_فإنك_مفارقه ,7278403260459862785
7338848821746634002,Unaffiliated,,mhammad._.sh,#🖤 #🦅 #❤️ #💚 #نابلس #جنين #فلسطين #الرام #القدس #نابلس_فلسطين #🦅eagle🦅 #fyp #foryoupage #instagram #fypシ #CapCut #foryou #explore #👋 ,7332490643060607746
7339259384276569351,Unaffiliated,,11geum4,,7339259441138649857
7339542048212569346,Unaffiliated,,jameel_bzour,,7199330204375927558
7339564223833361666,Unaffiliated,,aya.odeh7,,7339564274757110530
7339621355874159893,Unaffiliated,,zanisa.style,هلا صار دورنا 😉#CapCut #حركة_الإكسبلور #فلسطين🇵🇸 #loayhaj ,7193634069476117254
7339624927542267182,Unaffiliated,,lamiswalweel11,#تكساس #قلقيلية_طوباس_طولكرم_فلسطين_عرب48 #نابلس_فلسطين_رام_الله #شيكاغو ,7339625065631271723
7339932005963992328,Unaffiliated,,11geum4,✌🏻🕊👑,7339932037102439170
7339958246322556168,Unaffiliated,,mhammad._.sh,#القدس #فلسطين #الاقصى #وطنا #اقصانا ,7339958284269734658
7341061050705448200,Unaffiliated,,mhammad._.sh,#❤️ #💚 #🦅 #🖤 #👋 #الرام #نابلس_فلسطين #فلسطين #🦅eagle🦅 #🦅eagle🦅 #fyp #fyp #foryoupage #instagram #fypシ #CapCut #foryou #explore ,7341061079323921154
7341323675016170759,Unaffiliated,,.3mr_2005,✨🤍#نبض_القلب_اسمعني ,7341323705739512577
7341381885270019335,Unaffiliated,,aaup04,لمين الصفحه؟😂😂😂😂😂😂😂#زينب #بنات #الديوانية #جمعة_مباركة #😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #معقدين🤦🏻‍♂️🙂 #aaup #الجامعه_العربيه_الامريكيه #رام_الله #🙂 #comment ,7316825837393758981
7341472664755703041,Unaffiliated,,ahmad.alheeh,,7241029979665419013
7341487506631789832,Unaffiliated,,diabaljabary1,,7341487562952805122
7341796045518572807,Unaffiliated,,yousefzaatre1,#شباب ,7221892325742562053
7341872546284899592,Unaffiliated,,mhammad._.sh,#جنين #نابلس #ايهم_العامر #الحصري #النش ,7288764689834920706
